path,label,label_id
output/processed/leaf curl/leaf curl329_.jpg,leaf curl,10
output/processed/leaf miner/leaf miner68_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1397_.jpg,anthracnose,0
output/processed/green mite/green mite597_.jpg,green mite,5
output/processed/gumosis/gumosis222_.jpg,gumosis,6
output/processed/anthracnose/anthracnose1110_.jpg,anthracnose,0
output/processed/brown spot/brown spot847_.jpg,brown spot,2
output/processed/leaf miner/leaf miner129_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper364_.jpg,grasshoper,4
output/processed/leaf miner/leaf miner538_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1070_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot634_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1111_.jpg,red rust,14
output/processed/red rust/red rust1347_.jpg,red rust,14
output/processed/leaf beetle/leaf beetle119_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot603_.jpg,septoria leaf spot,15
output/processed/fall armyworm/fall armyworm111_.jpg,fall armyworm,3
output/processed/anthracnose/anthracnose1478_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose450_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle211_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight237_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner375_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1233_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot621_.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle788_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight211_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot1067_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1375_.jpg,anthracnose,0
output/processed/streak virus/streak virus136_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight2403_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2330_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt237_.jpg,verticulium wilt,17
output/processed/grasshoper/grasshoper56_.jpg,grasshoper,4
output/processed/verticulium wilt/verticulium wilt351_.jpg,verticulium wilt,17
output/processed/grasshoper/grasshoper237_.jpg,grasshoper,4
output/processed/septoria leaf spot/septoria leaf spot1765_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1327_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot2175_-GXxoQr.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose758_.jpg,anthracnose,0
output/processed/leaf curl/leaf curl488_.jpg,leaf curl,10
output/processed/leaf blight/leaf blight520_.jpg,leaf blight,9
output/processed/brown spot/brown spot1337_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot407_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot54_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight735_.jpg,bacterial blight,1
output/processed/fall armyworm/fall armyworm243_.jpg,fall armyworm,3
output/processed/anthracnose/anthracnose340_.jpg,anthracnose,0
output/processed/brown spot/brown spot503_.jpg,brown spot,2
output/processed/leaf spot/leaf spot878_.jpg,leaf spot,12
output/processed/red rust/red rust175_.jpg,red rust,14
output/processed/red rust/red rust1511_.jpg,red rust,14
output/processed/gumosis/gumosis386_.jpg,gumosis,6
output/processed/leaf spot/leaf spot144_.jpg,leaf spot,12
output/processed/red rust/red rust568_.jpg,red rust,14
output/processed/gumosis/gumosis199_.jpg,gumosis,6
output/processed/septoria leaf spot/septoria leaf spot1818_.jpg,septoria leaf spot,15
output/processed/red rust/red rust768_.jpg,red rust,14
output/processed/grasshoper/grasshoper661_.jpg,grasshoper,4
output/processed/septoria leaf spot/septoria leaf spot1310_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner1288_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot581_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle790_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot121_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot618_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot796_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot1126_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner750_.jpg,leaf miner,11
output/processed/healthy/healthy354_.jpg,healthy,7
output/processed/red rust/red rust1108_.jpg,red rust,14
output/processed/green mite/green mite344_.jpg,green mite,5
output/processed/leaf miner/leaf miner1113_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1582_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot1905_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus887_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot311_.jpg,septoria leaf spot,15
output/processed/red rust/red rust674_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot1628_.jpg,septoria leaf spot,15
output/processed/red rust/red rust668_.jpg,red rust,14
output/processed/healthy/healthy540_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot899_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight2124_.jpg,bacterial blight,1
output/processed/red rust/red rust1579_.jpg,red rust,14
output/processed/brown spot/brown spot170_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot38_.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle265_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight888_.jpg,leaf blight,9
output/processed/brown spot/brown spot314_.jpg,brown spot,2
output/processed/green mite/green mite697_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight280_.jpg,bacterial blight,1
output/processed/brown spot/brown spot364_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt268_.jpg,verticulium wilt,17
output/processed/leaf blight/leaf blight446_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner8_.jpg,leaf miner,11
output/processed/healthy/healthy986_.jpg,healthy,7
output/processed/leaf blight/leaf blight970_.jpg,leaf blight,9
output/processed/healthy/healthy1285_.jpg,healthy,7
output/processed/leaf spot/leaf spot306_.jpg,leaf spot,12
output/processed/verticulium wilt/verticulium wilt420_.jpg,verticulium wilt,17
output/processed/grasshoper/grasshoper446_.jpg,grasshoper,4
output/processed/green mite/green mite762_.jpg,green mite,5
output/processed/verticulium wilt/verticulium wilt316_.jpg,verticulium wilt,17
output/processed/red rust/red rust434_.jpg,red rust,14
output/processed/anthracnose/anthracnose173_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight1387_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1375_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot158_.jpg,leaf spot,12
output/processed/brown spot/brown spot1172_.jpg,brown spot,2
output/processed/streak virus/streak virus941_.jpg,streak virus,16
output/processed/anthracnose/anthracnose88_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight2128_.jpg,bacterial blight,1
output/processed/red rust/red rust1406_.jpg,red rust,14
output/processed/leaf blight/leaf blight823_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot63_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1963_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1507_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot1224_.jpg,leaf spot,12
output/processed/gumosis/gumosis245_.jpg,gumosis,6
output/processed/anthracnose/anthracnose2_.jpg,anthracnose,0
output/processed/streak virus/streak virus333_.jpg,streak virus,16
output/processed/anthracnose/anthracnose1346_.jpg,anthracnose,0
output/processed/red rust/red rust579_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot1343_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight247_.jpg,bacterial blight,1
output/processed/streak virus/streak virus320_.jpg,streak virus,16
output/processed/mosaic/mosaic199_.jpg,mosaic,13
output/processed/anthracnose/anthracnose1574_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner1110_.jpg,leaf miner,11
output/processed/brown spot/brown spot878_.jpg,brown spot,2
output/processed/anthracnose/anthracnose473_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose771_.jpg,anthracnose,0
output/processed/verticulium wilt/verticulium wilt741_.jpg,verticulium wilt,17
output/processed/brown spot/brown spot966_.jpg,brown spot,2
output/processed/green mite/green mite404_.jpg,green mite,5
output/processed/brown spot/brown spot117_.jpg,brown spot,2
output/processed/streak virus/streak virus40_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle400_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight633_.jpg,leaf blight,9
output/processed/grasshoper/grasshoper344_.jpg,grasshoper,4
output/processed/septoria leaf spot/septoria leaf spot779_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot128_.jpg,leaf spot,12
output/processed/green mite/green mite23_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight846_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose257_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot729_.jpg,leaf spot,12
output/processed/gumosis/gumosis326_.jpg,gumosis,6
output/processed/leaf miner/leaf miner675_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper576_.jpg,grasshoper,4
output/processed/bacterial blight/bacterial blight1873_.jpg,bacterial blight,1
output/processed/brown spot/brown spot24_.jpg,brown spot,2
output/processed/red rust/red rust1463_.jpg,red rust,14
output/processed/healthy/healthy1191_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1048_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner430_.jpg,leaf miner,11
output/processed/green mite/green mite510_.jpg,green mite,5
output/processed/leaf miner/leaf miner201_.jpg,leaf miner,11
output/processed/leaf curl/leaf curl494_.jpg,leaf curl,10
output/processed/healthy/healthy1201_.jpg,healthy,7
output/processed/healthy/healthy783_.jpg,healthy,7
output/processed/fall armyworm/fall armyworm85_.jpg,fall armyworm,3
output/processed/fall armyworm/fall armyworm63_.jpg,fall armyworm,3
output/processed/anthracnose/anthracnose156_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot318_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1891_.jpg,septoria leaf spot,15
output/processed/red rust/red rust537_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot1555_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight1307_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose1416_.jpg,anthracnose,0
output/processed/healthy/healthy892_.jpg,healthy,7
output/processed/brown spot/brown spot1041_.jpg,brown spot,2
output/processed/red rust/red rust815_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1096_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1449_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot225_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose945_.jpg,anthracnose,0
output/processed/red rust/red rust895_.jpg,red rust,14
output/processed/red rust/red rust1225_.jpg,red rust,14
output/processed/red rust/red rust6_.jpg,red rust,14
output/processed/leaf miner/leaf miner1164_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot1078_.jpg,leaf spot,12
output/processed/leaf curl/leaf curl55_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot1126_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose845_.jpg,anthracnose,0
output/processed/streak virus/streak virus790_.jpg,streak virus,16
output/processed/leaf spot/leaf spot181_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight608_.jpg,bacterial blight,1
output/processed/streak virus/streak virus271_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot1194_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight700_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt41_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight2022_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle339_.jpg,leaf beetle,8
output/processed/leaf miner/leaf miner974_.jpg,leaf miner,11
output/processed/green mite/green mite192_.jpg,green mite,5
output/processed/green mite/green mite882_.jpg,green mite,5
output/processed/green mite/green mite471_.jpg,green mite,5
output/processed/leaf spot/leaf spot747_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose765_.jpg,anthracnose,0
output/processed/leaf blight/leaf blight752_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight2323_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1080_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1047_.jpg,anthracnose,0
output/processed/green mite/green mite143_.jpg,green mite,5
output/processed/septoria leaf spot/septoria leaf spot2029_-IfrcxM.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle912_.jpg,leaf beetle,8
output/processed/leaf spot/leaf spot355_.jpg,leaf spot,12
output/processed/brown spot/brown spot1043_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight575_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight812_.jpg,leaf blight,9
output/processed/verticulium wilt/verticulium wilt179_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight2475_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1381_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot471_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot159_.jpg,septoria leaf spot,15
output/processed/gumosis/gumosis229_.jpg,gumosis,6
output/processed/bacterial blight/bacterial blight512_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl110_.jpg,leaf curl,10
output/processed/leaf beetle/leaf beetle368_.jpg,leaf beetle,8
output/processed/grasshoper/grasshoper520_.jpg,grasshoper,4
output/processed/brown spot/brown spot1360_.jpg,brown spot,2
output/processed/leaf miner/leaf miner74_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner1062_.jpg,leaf miner,11
output/processed/healthy/healthy563_.jpg,healthy,7
output/processed/leaf blight/leaf blight1267_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight252_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight319_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle430_.jpg,leaf beetle,8
output/processed/leaf miner/leaf miner1248_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight774_.jpg,bacterial blight,1
output/processed/streak virus/streak virus400_.jpg,streak virus,16
output/processed/gumosis/gumosis389_.jpg,gumosis,6
output/processed/leaf miner/leaf miner108_.jpg,leaf miner,11
output/processed/green mite/green mite118_.jpg,green mite,5
output/processed/red rust/red rust1472_.jpg,red rust,14
output/processed/verticulium wilt/verticulium wilt119_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight2051_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight375_.jpg,leaf blight,9
output/processed/red rust/red rust1668_.jpg,red rust,14
output/processed/streak virus/streak virus976_.jpg,streak virus,16
output/processed/red rust/red rust1385_.jpg,red rust,14
output/processed/red rust/red rust736_.jpg,red rust,14
output/processed/red rust/red rust680_.jpg,red rust,14
output/processed/leaf blight/leaf blight966_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight1272_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight961_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight56_.jpg,leaf blight,9
output/processed/streak virus/streak virus365_.jpg,streak virus,16
output/processed/brown spot/brown spot577_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot2363_-SC2TKR.jpg,septoria leaf spot,15
output/processed/verticulium wilt/verticulium wilt612_.jpg,verticulium wilt,17
output/processed/mosaic/mosaic1133_.jpg,mosaic,13
output/processed/leaf spot/leaf spot311_.jpg,leaf spot,12
output/processed/streak virus/streak virus142_.jpg,streak virus,16
output/processed/leaf blight/leaf blight864_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose190_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight1488_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose807_.jpg,anthracnose,0
output/processed/healthy/healthy858_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot1522_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot19_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot585_.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle811_.jpg,leaf beetle,8
output/processed/grasshoper/grasshoper440_.jpg,grasshoper,4
output/processed/gumosis/gumosis293_.jpg,gumosis,6
output/processed/verticulium wilt/verticulium wilt70_.jpg,verticulium wilt,17
output/processed/mosaic/mosaic225_.jpg,mosaic,13
output/processed/leaf blight/leaf blight527_.jpg,leaf blight,9
output/processed/red rust/red rust1080_.jpg,red rust,14
output/processed/anthracnose/anthracnose1518_.jpg,anthracnose,0
output/processed/red rust/red rust318_.jpg,red rust,14
output/processed/red rust/red rust232_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot2378_-04WxbA.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight866_.jpg,leaf blight,9
output/processed/mosaic/mosaic922_.jpg,mosaic,13
output/processed/streak virus/streak virus649_.jpg,streak virus,16
output/processed/brown spot/brown spot704_.jpg,brown spot,2
output/processed/gumosis/gumosis341_.jpg,gumosis,6
output/processed/red rust/red rust1040_.jpg,red rust,14
output/processed/leaf spot/leaf spot101_.jpg,leaf spot,12
output/processed/healthy/healthy620_.jpg,healthy,7
output/processed/red rust/red rust277_.jpg,red rust,14
output/processed/leaf beetle/leaf beetle597_.jpg,leaf beetle,8
output/processed/green mite/green mite592_.jpg,green mite,5
output/processed/red rust/red rust835_.jpg,red rust,14
output/processed/grasshoper/grasshoper36_.jpg,grasshoper,4
output/processed/anthracnose/anthracnose1309_.jpg,anthracnose,0
output/processed/grasshoper/grasshoper534_.jpg,grasshoper,4
output/processed/bacterial blight/bacterial blight2459_.jpg,bacterial blight,1
output/processed/green mite/green mite650_.jpg,green mite,5
output/processed/leaf curl/leaf curl39_.jpg,leaf curl,10
output/processed/bacterial blight/bacterial blight1312_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1483_.jpg,bacterial blight,1
output/processed/red rust/red rust1430_.jpg,red rust,14
output/processed/gumosis/gumosis255_.jpg,gumosis,6
output/processed/streak virus/streak virus349_.jpg,streak virus,16
output/processed/verticulium wilt/verticulium wilt688_.jpg,verticulium wilt,17
output/processed/red rust/red rust1122_.jpg,red rust,14
output/processed/verticulium wilt/verticulium wilt147_.jpg,verticulium wilt,17
output/processed/leaf blight/leaf blight36_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1248_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl32_.jpg,leaf curl,10
output/processed/verticulium wilt/verticulium wilt402_.jpg,verticulium wilt,17
output/processed/leaf miner/leaf miner689_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1997_-etyOEd.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1105_.jpg,anthracnose,0
output/processed/leaf curl/leaf curl298_.jpg,leaf curl,10
output/processed/bacterial blight/bacterial blight1839_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight734_.jpg,leaf blight,9
output/processed/verticulium wilt/verticulium wilt759_.jpg,verticulium wilt,17
output/processed/verticulium wilt/verticulium wilt490_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot1331_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight322_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight555_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot278_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner393_.jpg,leaf miner,11
output/processed/brown spot/brown spot741_.jpg,brown spot,2
output/processed/red rust/red rust272_.jpg,red rust,14
output/processed/mosaic/mosaic1203_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight2351_.jpg,bacterial blight,1
output/processed/grasshoper/grasshoper606_.jpg,grasshoper,4
output/processed/anthracnose/anthracnose1382_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot1387_.jpg,septoria leaf spot,15
output/processed/red rust/red rust573_.jpg,red rust,14
output/processed/mosaic/mosaic511_.jpg,mosaic,13
output/processed/streak virus/streak virus597_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot1002_.jpg,septoria leaf spot,15
output/processed/leaf curl/leaf curl411_.jpg,leaf curl,10
output/processed/brown spot/brown spot1195_.jpg,brown spot,2
output/processed/green mite/green mite530_.jpg,green mite,5
output/processed/brown spot/brown spot296_.jpg,brown spot,2
output/processed/anthracnose/anthracnose1384_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot119_.jpg,septoria leaf spot,15
output/processed/leaf curl/leaf curl395_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot554_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic1139_.jpg,mosaic,13
output/processed/leaf spot/leaf spot294_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose694_.jpg,anthracnose,0
output/processed/leaf blight/leaf blight490_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1804_.jpg,bacterial blight,1
output/processed/healthy/healthy286_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot281_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot456_.jpg,brown spot,2
output/processed/anthracnose/anthracnose1139_.jpg,anthracnose,0
output/processed/mosaic/mosaic480_.jpg,mosaic,13
output/processed/streak virus/streak virus395_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle565_.jpg,leaf beetle,8
output/processed/red rust/red rust416_.jpg,red rust,14
output/processed/red rust/red rust1254_.jpg,red rust,14
output/processed/streak virus/streak virus309_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot378_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner650_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose423_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner632_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot317_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight72_.jpg,bacterial blight,1
output/processed/gumosis/gumosis289_.jpg,gumosis,6
output/processed/bacterial blight/bacterial blight545_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl60_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot2241_-nn8fiR.jpg,septoria leaf spot,15
output/processed/verticulium wilt/verticulium wilt388_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight1156_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1161_.jpg,leaf miner,11
output/processed/healthy/healthy831_.jpg,healthy,7
output/processed/brown spot/brown spot163_.jpg,brown spot,2
output/processed/healthy/healthy913_.jpg,healthy,7
output/processed/mosaic/mosaic175_.jpg,mosaic,13
output/processed/fall armyworm/fall armyworm164_.jpg,fall armyworm,3
output/processed/healthy/healthy911_.jpg,healthy,7
output/processed/leaf miner/leaf miner1063_.jpg,leaf miner,11
output/processed/red rust/red rust1230_.jpg,red rust,14
output/processed/anthracnose/anthracnose444_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner978_.jpg,leaf miner,11
output/processed/red rust/red rust1153_.jpg,red rust,14
output/processed/brown spot/brown spot1208_.jpg,brown spot,2
output/processed/leaf blight/leaf blight474_.jpg,leaf blight,9
output/processed/mosaic/mosaic532_.jpg,mosaic,13
output/processed/leaf blight/leaf blight845_.jpg,leaf blight,9
output/processed/grasshoper/grasshoper415_.jpg,grasshoper,4
output/processed/septoria leaf spot/septoria leaf spot1400_.jpg,septoria leaf spot,15
output/processed/grasshoper/grasshoper89_.jpg,grasshoper,4
output/processed/red rust/red rust765_.jpg,red rust,14
output/processed/leaf beetle/leaf beetle27_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1575_.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle262_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight63_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose317_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot542_.jpg,leaf spot,12
output/processed/brown spot/brown spot905_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot865_.jpg,septoria leaf spot,15
output/processed/green mite/green mite518_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1917_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot1027_.jpg,leaf spot,12
output/processed/red rust/red rust404_.jpg,red rust,14
output/processed/verticulium wilt/verticulium wilt303_.jpg,verticulium wilt,17
output/processed/fall armyworm/fall armyworm202_.jpg,fall armyworm,3
output/processed/healthy/healthy814_.jpg,healthy,7
output/processed/leaf miner/leaf miner1333_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot1189_.jpg,leaf spot,12
output/processed/healthy/healthy905_.jpg,healthy,7
output/processed/leaf miner/leaf miner281_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner794_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight513_.jpg,leaf blight,9
output/processed/leaf beetle/leaf beetle854_.jpg,leaf beetle,8
output/processed/leaf miner/leaf miner904_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1329_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1458_.jpg,red rust,14
output/processed/anthracnose/anthracnose1301_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight1019_.jpg,bacterial blight,1
output/processed/brown spot/brown spot291_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt136_.jpg,verticulium wilt,17
output/processed/leaf spot/leaf spot1111_.jpg,leaf spot,12
output/processed/healthy/healthy121_.jpg,healthy,7
output/processed/green mite/green mite665_.jpg,green mite,5
output/processed/leaf spot/leaf spot216_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose882_.jpg,anthracnose,0
output/processed/healthy/healthy92_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight245_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot586_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus305_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle943_.jpg,leaf beetle,8
output/processed/fall armyworm/fall armyworm154_.jpg,fall armyworm,3
output/processed/leaf miner/leaf miner759_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot824_.jpg,leaf spot,12
output/processed/brown spot/brown spot1192_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt620_.jpg,verticulium wilt,17
output/processed/leaf curl/leaf curl82_.jpg,leaf curl,10
output/processed/mosaic/mosaic666_.jpg,mosaic,13
output/processed/anthracnose/anthracnose839_.jpg,anthracnose,0
output/processed/streak virus/streak virus77_.jpg,streak virus,16
output/processed/green mite/green mite809_.jpg,green mite,5
output/processed/leaf miner/leaf miner306_.jpg,leaf miner,11
output/processed/mosaic/mosaic502_.jpg,mosaic,13
output/processed/septoria leaf spot/septoria leaf spot1278_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1175_.jpg,red rust,14
output/processed/healthy/healthy492_.jpg,healthy,7
output/processed/verticulium wilt/verticulium wilt357_.jpg,verticulium wilt,17
output/processed/leaf curl/leaf curl141_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot741_.jpg,septoria leaf spot,15
output/processed/healthy/healthy630_.jpg,healthy,7
output/processed/leaf spot/leaf spot1033_.jpg,leaf spot,12
output/processed/green mite/green mite98_.jpg,green mite,5
output/processed/anthracnose/anthracnose421_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight1869_.jpg,bacterial blight,1
output/processed/brown spot/brown spot469_.jpg,brown spot,2
